9965,"(vi) Multimodal transportation of goods. Explanation.- (a) ìmultimodal transportationî means carriage of goods, by at least two different modes of transport from the place of acceptance of goods to the place of delivery of goods by a multimodal transporter; (b) ìmode of transportî means carriage of goods by road, air, rail, inland waterways or sea; (c) ìmultimodal transporterî means a person who,- (A) enters into a contract under which he undertakes to perform multimodal transportation against freight; and (B) acts as principal, and not as an agent either of the consignor, or consignee or of the carrier participating in the multimodal transportation and who assumes responsibility for the performance of the said contract.",12
9965,Other Goods transport services,18
9965,Transportation of natural gas through pipeline,5
9965,"Transportation of [natural gas, petroleum crude, motor spirit (commonly known as petrol), high speed diesel or aviation turbine fuel]subsituted on 26/01/2018 through pipeline",12
9965,"Services by way of transportation of goods by an aircraft from customs station of clearance in India to a place outside India. Nothing contained in this serial number shall apply after the 30th day of September, 2019(2018 substitued on 27.07.2018).",0
9965,"Services by way of transportation of goods by a vessel from customs station of clearance in India to a place outside India. Nothing contained in this serial number shall apply after the 30th day of September, 2019(2018 substituted on 27.07.2018).",0
996511,"Road transport services of Goods including letters, parcels, live animals, household & office furniture, containers etc by refrigerator vehicles, trucks, trailers, man or animal drawn vehicles or any other vehicles.(other than GTA)",0
996512,"Railway transport services of Goods including letters, parcels, live animals, household & office furniture, intermodal containers, bulk cargo etc",5
996513,"Transport services of petroleum & natural gas, water, sewerage and other goods via pipeline",18
996519,Other land transport services of goods n.e.c.,18
996521,"Coastal and transoceanic (overseas) water transport services of goods by refrigerator vessels, tankers, bulk cargo vessels, container ships etc",18
996522,"Inland water transport services of goods by refrigerator vessels, tankers and other vessels.",0
996531,Air transport services of letters & parcels and other goods,18
996532,Space transport services of freight,18
9966,"Services by way of giving on hire – (a) to a state transport undertaking, a motor vehicle meant to carry more than 12 passengers; or (b) to a goods transport agency, a means of transportation of goods. Explanation.- “goods transport agency” means any person who provides service in relation to transport of goods by road and issues consignment note, by whatever name called.",0
9966,Renting of motorcab(motor vehicle designed to carry passengers inserted w.e.f 13/10/2017)where the cost of fuel is included in the consideration charged from the service recipient.,5
9966,Renting of motorcab(motor vehicle designed to carry passengers inserted w.e.f 13/10/2017)where the cost of fuel is included in the consideration charged from the service recipient.,12
9966,Other Rental services of Transport vehicles with or without operators,18
9966,(ii) Time charter of vessels for transport of goods.,5
9966,"Services by way of giving on hire ñ ì(c) motor vehicle for transport of students, faculty and staff, to a person providing services of transportation of students, faculty and staff to an educational institution providing services by way of pre-school education and education upto higher secondary school or equivalent.",0
996601,"Rental services of road vehicles including buses, coaches, cars, trucks and other motor vehicles, with or without operator",18
996602,"Rental services of water vessels including passenger vessels, freight vessels etc with or without operator",18
996603,"Rental services of aircraft including passenger aircrafts, freight aircrafts etc with or without operator",18
996609,Rental services of other transport vehicles n.e.c. with or without operator,18
9967,"Services provided by a goods transport agency, by way of transport in a goods carriage of - (a) agricultural produce; (b) goods, where consideration charged for the transportation of goods on a consignment transported in a single carriage does not exceed 1500 Rs. (c) goods, where consideration charged for transportation of all such goods for a single consignee does not exceed 750 Rs; (d) milk, salt and food grain including flour, pulses and rice; (e) organic manure; (f) newspaper or magazines registered with the Registrar of Newspapers; (g) relief materials meant for victims of natural or man-made disasters, calamities, accidents or mishap; or (h) defence or military equipments. Explanation.- “goods transport agency” means any person who provides service in relation to transport of goods by road and issues consignment note, by whatever name called.",0
9967,Service by way of access to a road or a bridge on payment of toll charges.,0
9967,Service by way of access to a road or a bridge on payment of annuity,0
9967,"Services by way of loading, unloading, packing, storage or warehousing of rice.",0
9967,Other Supporting services in transport,18
9967,"Services of goods transport agency (GTA) in relation to transportation of goods (including used household goods for personal use). Explanation.- “goods transport agency” means any person who provides service in relation to transport of goods by road and issues consignment note, by whatever name called",5
9967,"Services of goods transport agency (GTA) in relation to transportation of goods (including used household goods for personal use). Explanation.- “goods transport agency” means any person who provides service in relation to transport of goods by road and issues consignment note, by whatever name called",12
9967,"Services provided by a goods transport agency to an unregistered person, including an unregistered casual taxable person, other than the following recipients, namely: - (a) any factory registered under or governed by the Factories Act, 1948(63 of 1948); or (b) any Society registered under the Societies Registration Act, 1860 (21 of 1860) or under any other law for the time being in force in any part of India; or (c) any Co-operative Society established by or under any law for the time being in force; or (d) any body corporate established, by or under any law for the time being in force; or (e) any partnership firm whether registered or not under any law including association of persons; (f) any casual taxable person registered under the Central Goods and Services Tax Act or the Integrated Goods and Services Tax Act or the State Goods and Services Tax Act or the Union Territory Goods and Services Tax Act.",0
9967,Services by way of warehousing of minor forest produce.,0
996711,Container handling services,18
996712,Customs House Agent services,18
996713,Clearing and forwarding services,18
996719,Other cargo and baggage handling services,18
996721,Refrigerated storage services,18
996722,Bulk liquid or gas storage services,18
996729,Other storage and warehousing services,18
996731,Railway pushing or towing services,18
996739,Other supporting services for railway transport n.e.c.,18
996741,Bus station services,18
996742,"Operation services of National Highways, State Highways, Expressways, Roads & streets; bridges and tunnel operation services.",18
996743,Parking lot services,18
996744,Towing services for commercial and private vehicles,18
996749,Other supporting services for road transport n.e.c.,18
996751,"Port and waterway operation services (excl. cargo handling) such as operation services of ports, docks, light houses, light ships etc",18
996752,Pilotage and berthing services,18
996753,Vessel salvage and refloating services,18
996759,Other supporting services for water transport n.e.c.,18
996761,Airport operation services (excl. cargo handling),18
996762,Air traffic control services,18
996763,Other supporting services for air transport,18
996764,Supporting services for space transport,18
996791,Goods transport agency services for road transport,5
996792,Goods transport agency services for other modes of transport,5
996793,Other goods transport services,5
996799,Other supporting transport services n.e.c,18
996811,"Postal services including post office counter services, mail box rental services.",18
996812,Courier services,18
996813,Local delivery services,18
996819,Other Delivery Services n.e.c,18
996911,Electricity transmission services( by an electricity transmission or distribution utility.),0
996912,Electricity distribution services (by other than an electricity transmission or distribution utility.),18
996913,Gas distribution services,18
996921,Water distribution services,18
996922,"Services involving distribution of steam, hot water and air conditioning supply etc.",18
996929,Other similar services.,18
9971,Services by the Reserve Bank of India.,0
9971,"Services by way of: (a) extending deposits, loans or advances in so far as the consideration is represented by way of interest or discount (other than interest involved in credit card services); (b) inter se sale or purchase of foreign currency amongst banks or authorised dealers of foreign ex- change or amongst banks and such dealers.",0
9971,"Services of life insurance business provided by way of annuity under the National Pension System regulated by the Pension Fund Regulatory and Development Authority of India under the Pension Fund Regulatory and Development Authority Act, 2013 (23 of 2013).",0
9971,"Services of life insurance business provided or agreed to be provided by the Army, Naval and Air Force Group Insurance Funds to members of the Army, Navy and Air Force, respectively, under the Group Insurance Schemes of the Central Government.",0
9971,"Services by the Employees’ State Insurance Corporation to persons governed under the Employees’ State Insurance Act, 1948 (34 of 1948).",0
9971,"Services provided by the Employees Provident Fund Organisation to the persons governed under the Employees Provident Funds and the Miscellaneous Provisions Act, 1952 (19 of 1952).",0
9971,"Services provided by the Insurance Regulatory and the Development Authority of India to insurers under the Insurance Regulatory and the Development Authority of India Act, 1999 (41 of 1999).",0
9971,"Services provided by the Securities and Exchange Board of India set up under the Securities and Exchange Board of India Act, 1992 (15 of 1992) by way of protecting the interests of investors in securities and to promote the development of, and to regulate, the securities market.",0
9971,"Services by an acquiring bank, to any person in relation to settlement of an amount upto two thousand rupees in a single transaction transacted through credit card, debit card, charge card or other payment card service. Explanation.— For the purposes of this entry, “acquiring bank” means any banking company, financial institution including non-banking financial company or any other person, who makes the payment to any person who accepts such card.",0
9971,"Services of general insurance business provided under following schemes – (a) Hut Insurance Scheme; (b) Cattle Insurance under Swarnajaynti Gram Swarozgar Yojna (earlier known as Integrated Rural Development Programme); (c) Scheme for Insurance of Tribals; (d) Janata Personal Accident Policy and Gramin Accident Policy; (e) Group Personal Accident Policy for Self-Employed Women; (f) Agricultural Pumpset and Failed Well Insurance; (g) premia collected on export credit insurance; (h)( Weather Based Crop Insurance Scheme or the Modified National Agricultural Insurance Scheme) substitued by [ìRestructured Weather Based Crop Insurance Scheme (RWCIS)] on 22/08/2017, approved by the Government of India and implemented by the Ministry of Agriculture; (i) Jan Arogya Bima Policy; (j) [National Agricultural Insurance Scheme (Rashtriya Krishi Bima Yojana);] substitued by [Pradhan Mantri Fasal BimaYojana (PMFBY)] on 22/08/2017 (k) Pilot Scheme on Seed Crop Insurance; (l) Central Sector Scheme on Cattle Insurance; (m) Universal Health Insurance Scheme; (n) Rashtriya Swasthya Bima Yojana; (o) Coconut Palm Insurance Scheme; (p) Pradhan Mantri Suraksha BimaYojna; (q) Niramaya Health Insurance Scheme implemented by the Trust constituted under the provisions of the National Trust for the Welfare of Persons with Autism, Cerebral Palsy, Mental Retardation and Multiple Disabilities Act, 1999 (44 of 1999).",0
9971,"Services of life insurance business provided under following schemes- (a) Janashree Bima Yojana; (b) Aam Aadmi Bima Yojana; (c) Life micro-insurance product as approved by the Insurance Regulatory and Development Authority, having maximum amount of cover of 50000 rupee(2 lakh substituted from 25/01/2018); (d) Varishtha Pension BimaYojana; (e) Pradhan Mantri Jeevan JyotiBimaYojana; (f) Pradhan Mantri Jan DhanYogana; (g) Pradhan Mantri Vaya Vandan Yojana.",0
9971,Services by way of reinsurance of the insuranc schemes specified in exemption list(Sl no 35 or 36 or 40 of Notification no 12/2017),0
9971,"Services by an intermediary of financial services located in a multi services SEZ with International Financial Services Centre (IFSC) status to a customer located outside India for international financial services in currencies other than Indian rupees (INR). Explanation.- For the purposes of this entry, the intermediary of financial services in IFSC is a person,- (i) who is permitted or recognised as such by the Government of India or any Regulator appointed for regulation of IFSC; or (ii) who is treated as a person resident outside India under the Foreign Exchange Management (International Financial Services Centre) Regulations, 2015; or (iii) who is registered under the Insurance Regulatory and Development Authority of India (International Financial Service Centre) Guidelines, 2015 as IFSC Insurance Office; or (iv) who is permitted as such by Securities and Exchange Board of India (SEBI) under the Securities and Exchange Board of India (International Financial Services Centres) Guidelines, 2015.",0
9971,"Services by Coal Mines Provident Fund Organisation to persons governed by the Coal Mines Provident Fund and Miscellaneous Provisions Act, 1948 (46 of 1948).",0
9971,Services by National Pension System (NPS) Trust to its members against consideration in the form of administrative fee.,0
9971,"Services supplied by Central Government, State Government, Union territory to their undertakings or Public Sector Undertakings(PSUs) by way of guaranteeing the loans taken by such undertakings or PSUs from the financial institutions.",0
9971,Other Financial and related services,18
9971,Services by way of collection of contribution under the Atal Pension Yojana.,0
9971,Services by way of collection of contribution under any pension scheme of the State Governments.,0
9971,Services by the following persons in respective capacities – (a) business facilitator or a business correspondent to a banking company with respect to accounts in its rural area branch; (b) any person as an intermediary to a business facilitator or a business correspondent with respect to services mentioned in entry (a); or (c) business facilitator or a business correspondent to an insurance company in a rural area.,0
9971,"Services provided to the Central Government, State Government, Union territory under any insurance scheme for which total premium is paid by the Central Government, State Government, Union territory.",0
9971,Services of life insurance provided or agreed to be provided by the Naval Group Insurance Fund to the personnel of Coast Guard under the Group Insurance Schemes of the Central Government.,0
9971,"(iv) Leasing of aircrafts by an operator for operating scheduled air transport service or scheduled air cargo service by way of transaction covered by clause (f) paragraph 5 of Schedule II of the Central Goods and Services Act, 2017. Explanation.- (a) “operator” means a person, organisation or enterprise engaged in or offering to engage in aircraft operations; (b) “scheduled air transport service” means an air transport service undertaken between the same two or more places operated according to a published time table or with flights so regular or frequent that they constitute a recognisable systematic series, each flight being open to use by members of the public; (c) “scheduled air cargo service” means air transportation of cargo or mail on a scheduled basis according to a published time table or with flights so regular or frequent that they constitute a recognisably systematic series, not open to use by passengers.",5
9971,"Services provided by foreman of chit fund in relation to chit Explanation.- (a) 'chit' means a transaction whether called chit, chit fund, chitty, kuri, or by whatever name by or under which a person enters into an agreement with a specified number of persons that every one of them shall subscribe a certain sum of money (or a certain quantity of grain instead) by way of periodical instalments over a definite period and that each subscriber shall, in his turn, as determined by lot or by auction or by tender or in such other manner as may be specified in the chit agreement, be entitled to a prize amount; (b) “foreman of a chit fund” shall have the same meaning as is assigned to the expression “foreman” in clause (j) of section 2 of the Chit Funds Act, 1982 (40 of 1982).",12
9971,Transfer of the right to use any goods for any purpose (whether or not for a specified period),12
9971,Any transfer of right in goods or of undivided share in goods without the transfer of title thereof,12
9971,Leasing of motor vehicles purchased and leased prior to 1st July 2017;,12
997111,Central banking services,18
997112,Deposit services,18
997113,"Credit-granting services including stand-by commitment, guarantees & securities",18
997114,Financial leasing services,18
997119,"Other financial services (except investment banking, insurance services and pension services)",18
997120,Investment banking services,18
997131,pension services,18
997132,Life insurance services (excluding reinsurance services),18
997133,Accident and health insurance services,18
997134,Motor vehicle insurance services,18
997135,"Marine, aviation, and other transport insurance services",18
997136,Freight insurance services & Travel insurance services,18
997137,Other property insurance services,18
997139,Other non-life insurance services (excluding reinsurance services),18
997141,Life reinsurance services,18
997142,Accident and health reinsurance services,18
997143,Motor vehicle reinsurance services,18
997144,"Marine, aviation and other transport reinsurance ser",18
997145,Freight reinsurance services,18
997146,Other property reinsurance services,18
997149,Other non-life reinsurance services,18
997151,"Services related to investment banking such as mergers & acquisition services, corporate finance & venture capital services",18
997152,Brokerage and related securities and commodities services including commodity exchange services,18
997153,Portfolio management services except pension funds,18
997154,Trust and custody services,18
997155,Services related to the administration of financial markets,18
997156,Financial consultancy services,18
997157,Foreign exchange services,18
997158,Financial transactions processing and clearing house services,18
997159,Other services auxiliary to financial services,18
997161,Insurance brokerage and agency services,18
997162,Insurance claims adjustment services,18
997163,Actuarial services,18
997164,Pension fund management services,18
997169,Other services auxiliary to insurance and pensions,18
997171,Services of holding equity of subsidiary companies,18
997172,Services of holding securities and other assets of trusts and funds and similar financial entities,18
9972,Services by way of renting of residential dwelling for use as residence.,0
9972,"Services by a person by way of- (a) conduct of any religious ceremony; (b) renting of precincts of a religious place meant for general public, owned or managed by an entity registered as a charitable or religious trust under section 12AA of the Income-tax Act, 1961 (hereinafter referred to as the Income-tax Act) or a trust or an institution registered under sub clause (v) of clause (23C) of section 10 of the Income-tax Act or a body or an authority covered under clause (23BBA) of section 10 of the said Income-tax Act: Provided that nothing contained in entry (b) of this exemption shall apply to,- (i) renting of rooms where charges are 1000 rupees or more per day; (ii) renting of premises, community halls, kalyanmandapam or open area, and the like where charges are 10,000 rupees or more per day; (iii) renting of shops or other spaces for business or commerce where charges are 10000 rupees or more per month.",0
9972,"Upfront amount (called as premium, salami, cost, price, development charges or by any other name) payable in respect of service by way of granting of long term lease of thirty years, or more) of industrial plots or plots for development of infrastructure for financial business, provided by the State Government Industrial Development Corporations or Undertakings or by any other entity having 50 per cent. or more ownership of Central Government, State Government, Union territory to the industrial units or the developers in any industrial or financial business area. substituted on 13/10/2017",0
9972,"(i) Services by the Central Government, State Government, Union territory or local authority to governmental authority or government entity, by way of lease of land.",0
9972,"(ii) Supply of land or undivided share of land by way of lease or sub lease where such supply is a part of composite supply of construction of flats, etc. specified in the entry in column (3), against serial number 3, at item (i); sub-item (b), sub-item (c), subitem (d), sub-item (da) and sub-item (db) of item (iv); sub-item (b), sub-item (c), sub-item (d) and sub-item (da) of item (v); and sub-item (c) of item (vi). Provided that nothing contained in this entry shall apply to an amount charged for such lease and sub-lease in excess of one third of the total amount charged for the said composite supply. Total amount shall have the same meaning for the purpose of this proviso as given in paragraph 2 of this notification.",0
997211,Rental or leasing services involving own or leased residential property,18
997212,Rental or leasing services involving own or leased non-residential property,18
997213,Trade services of buildings,18
997214,Trade services of time-share properties,18
997215,Trade services of vacant and subdivided land,18
997221,Property management services on a fee/commission basis or contract basis,18
997222,Building sales on a fee/commission basis or contract basis,18
997223,Land sales on a fee/commission basis or contract basis,18
997224,Real estate appraisal services on a fee/commission basis or contract basis,18
9973,"Services by way of giving on hire – (a) to a state transport undertaking, a motor vehicle meant to carry more than twelve passengers; or (b) to a goods transport agency, a means of transportation of goods.",0
9973,"Services provided by the Central Government, State Government, Union territory or local authority by way of allowing a business entity to operate as a telecom service provider or use radio frequency spectrum during the period prior to the 1st April, 2016, on payment of licence fee or spectrum user charges, as the case may be.",0
9973,"Other Leasing or rental services, with or without operator",0
9973,"Services of leasing of assets (rolling stock assets including wagons, coaches, locos) by the Indian Railways Finance Corporation to Indian Railways.",0
9973,"Services provided by the Central Government, State Government, Union territory or local authority by way of assignment of right to use any natural resource where such right to use was assigned by the Central Government, State Government, Union territory or local authority before the 1st April, 2016: Provided that the exemption shall apply only to tax payable on one time charge payable, in full upfront or in installments, for assignment of right to use such natural resource.",0
9973,Temporary or permanent transfer or permitting the use or enjoyment of Intellectual Property (IP) right in respect of goods other than Information Technology software.,12
9973,Leasing of motor vehicles purchased and leased prior to 1st July 2017,12
9973,(vii) Time charter of vessels for transport of goods.,5
997311,"Leasing or rental services concerning transport equipments including containers, with or without operator",5
997312,Leasing or rental services concerning agricultural machinery and equipment with or without operator,0
997313,Leasing or rental services concerning construction machinery and equipment with or without operator,5
997314,Leasing or rental services concerning office machinery and equipment (except computers) with or without operator,5
997315,Leasing or rental services concerning computers with or without operators,5
997316,Leasing or rental services concerning telecommunications equipment with or without operator,5
997319,Leasing or rental services concerning other machinery and equipments with or without operator,5
997321,"Leasing or rental services concerning televisions, radios, video cassette recorders, projectors, audio systems and related equipment and accessories (Home entertainment equipment )",5
997322,Leasing or rental services concerning video tapes and disks (Home entertainment equipment ),5
997323,Leasing or rental services concerning furniture and other household appliances,5
997324,Leasing or rental services concerning pleasure and leisure equipment.,5
997325,Leasing or rental services concerning household linen.,5
997326,"Leasing or rental services concerning textiles, clothing and footwear.",5
997327,Leasing or rental services concerning do-it-yourself machinery and equipment,5
997329,Leasing or rental services concerning other goods,5
997331,Licensing services for the right to use computer software and databases.,5
997332,"Licensing services for the right to broadcast and show original films, sound recordings, radio and television programme etc.",5
997333,Licensing services for the right to reproduce original art works,5
997334,"Licensing services for the right to reprint and copy manuscripts, books, journals and periodicals.",5
997335,Licensing services for the right to use R&D products,5
997336,Licensing services for the right to use trademarks and franchises,5
997337,Licensing services for the right to use minerals including its exploration and evaluation,5
997338,Licensing services for right to use other natural resources including telecommunication spectrum,5
997339,Licensing services for the right to use other intellectual property products and other rescources n.e.c,5
9981,"Services provided by an incubatee up to a total turnover of fifty lakh rupees in a financial year subject to the following conditions, namely:-
(a) the total turnover had not exceeded fifty lakh rupees during the preceding financial year; and
(b) a period of three years has not elapsed from the date of entering into an agreement as an incubate.",0
998111,Research and experimental development services in natural sciences,18
998112,Research and experimental development services in engineering and technology,18
998113,Research and experimental development services in medical sciences and pharmacy.,18
998114,Research and experimental development services in agricultural sciences.,18
998121,Research and experimental development services in social sciences.,18
998122,Research and experimental development services in humanities,18
998130,Interdisciplinary research and experimental development services.,18
998141,Research and development originals in pharmaceuticals,18
998142,Research and development originals in agriculture,18
998143,Research and development originals in biotechnology,18
998144,Research and development originals in computer related sciences,18
998145,Research and development originals in other fields n.e.c.,18
9982,"Services provided by- (a) an arbitral tribunal to – (i) any person other than a business entity; or (ii) a business entity with an aggregate turnover up to twenty lakh rupees (ten lakh rupees in the case of special category states) in the preceding financial year; (b) a partnership firm of advocates or an individual as an advocate other than a senior advocate, by way of legal services to- (i) an advocate or partnership firm of advocates providing legal services; (ii) any person other than a business entity; or (iii) a business entity with an aggregate turnover up to twenty lakh rupees (ten lakh rupees in thecase of special category states) in the preceding financial year; (c) a senior advocate by way of legal services to- (i) any person other than a business entity; or (ii) a business entity with an aggregate turnover up to twenty lakh rupees (ten lakh rupees in the case of special category states) in the preceding financial year.",0
9982,"Services provided by an arbitral trubunal to ì(iii) the Central Government, State Government, Union territory, local authority, Governmental Authority or Government Entity;",0
9982,"Services provided by a partnership firm of advocates or an individual as an advocate other than a senior advocate, by way of legal services toì(iii) the Central Government, State Government, Union territory, local authority, Governmental Authority or Government Entity;",0
9982,"Services provided by a senior advocate by way of legal services toì(iii) the Central Government, State Government, Union territory, local authority, Governmental Authority or Government Entity;",0
998211,Legal advisory and representation services concerning criminal law.,18
998212,Legal advisory and representation services concerning other fields of law.,18
998213,"Legal documentation and certification services concerning patents, copyrights and other intellectual property rights.",18
998214,Legal documentation and certification services concerning other documents.,18
998215,Arbitration and conciliation services,18
998216,Other legal services n.e.c.,18
998221,Financial auditing services,18
998222,Accounting and bookkeeping services,18
998223,Payroll services,18
998224,Other similar services n.e.c,18
998231,Corporate tax consulting and preparation services,18
998232,Individual tax preparation and planning services,18
998240,Insolvency and receivership services,18
9983,"Services provided by the Central Government, State Government, Union territory or local authority by way oftt
(a) registration required under any law for the time being in force;
(b) testing, calibration, safety check or certification relating to protection or safety of workers, consumers or public at large, including fire license, required under any law for the time being in force.",0
9983,"Taxable services, provided or to be provided, by a Technology Business Incubator or a Science and Technology Entrepreneurship Park recognised by the National Science and Technology Entrepreneurship Development Board of the Department of Science and Technology, Government of India or bio-incubators recognised by the Biotechnology Industry Research Assistance Council, under the Department of Biotechnology, Government of India.",0
9983,"Any services provided by, _
(a) the National Skill Development Corporation set up by the Government of India;
(b) a Sector Skill Council approved by the National Skill Development Corporation;
(c) an assessment agency approved by the Sector Skill Council or the National Skill Development Corporation;
(d) a training partner approved by the National Skill Development Corporation or the Sector Skill Council, in relation to-
(i) the National Skill Development Programme implemented by the National Skill Development Corporation; or
(ii) a vocational skill development course under the National Skill Certification and Monetary Reward Scheme; or
(iii) any other Scheme implemented by the National Skill Development Corporation.",0
9983,"Services of assessing bodies empanelled centrally by the Directorate General of Training, Ministry of Skill Development and Entrepreneurship by way of assessments under the Skill Development Initiative Scheme.",0
9983,"Services by way of licensing, registration and analysis or testing of food samples supplied by the Food Safety and Standards Authority of India (FSSAI) to Food Business Operators.",0
998311,"Management consulting and management services including financial, strategic, human resources, marketing, operations and supply chain management.",18
998312,Business consulting services including pubic relations services,18
998313,Information technology (IT) consulting and support services,18
998314,Information technology (IT) design and development services,18
998315,Hosting and information technology (IT) infrastructure provisioning services,18
998316,IT infrastructure and network management services,18
998319,Other information technology services n.e.c,18
998321,Architectural advisory services,18
998322,Architectural services for residential building projects,18
998323,Architectural services for non-residential building projects,18
998324,Historical restoration architectural services,18
998325,Urban planning services,18
998326,Rural land planning services,18
998327,Project site master planning services,18
998328,Landscape architectural services and advisory services,18
998331,Engineering advisory services,18
998332,Engineering services for building projects,18
998333,Engineering services for industrial and manufacturing projects,18
998334,Engineering services for transportation projects,18
998335,Engineering services for power projects,18
998336,Engineering services for telecommunications and broadcasting projects,18
998337,"Engineering services for waste management projects (hazardous and non-hazardous), for water, sewerage and drainage projects.",18
998338,Engineering services for other projects n.e.c.,18
998339,Project management services for construction projects,18
998341,Geological and geophysical consulting services,18
998342,Subsurface surveying services,18
998343,Mineral exploration and evaluation,18
998344,Surface surveying and map-making services,18
998345,Weather forecasting and meteorological services,18
998346,Technical testing and analysis services,18
998347,"Certification of ships, aircraft, dams, etc.",18
998348,Certification and authentication of works of art,18
998349,Other technical and scientific services n.e.c.,18
998351,Veterinary services for pet animals(for health care),0
998351,Veterinary services for pet animals(others),0
998352,Veterinary services for livestock(for health care),0
998352,Veterinary services for livestock(others),0
998359,Other veterinary services n.e.c.,18
998361,Advertising Services,18
998362,"Purchase or sale of advertising space or time, on commission",18
998363,Sale of advertising space in print media (except on commission),5
998364,Sale of TV and radio advertising time,18
998365,Sale of Internet advertising space,18
998366,Sale of other advertising space or time (except on commission),18
998371,Market research services,18
998372,Public opinion polling services,18
998381,Portrait photography services,18
998382,Advertising and related photography services,18
998383,Event photography and event videography services,18
998384,Specialty photography services,18
998385,Restoration and retouching services of photography,18
998386,Photographic & videographic processing services,18
998387,Other Photography & Videography and their processing services n.e.c.,18
998391,"Specialty design services including interior design, fashion design, industrial design and other specialty design services",18
998392,Design originals,18
998393,Scientific and technical consulting services,18
998394,Original compilations of facts/information,18
998395,Translation and interpretation services,18
998396,Trademarks and franchises,18
998397,Sponsorship Services & Brand Promotion Services,18
998399,"Other professional, technical and business services n.e.c.",18
9984,"Services by way of collecting or providing news by an independent journalist, Press Trust of India or United News of India.",0
9984,"Services of public libraries by way of lending of books, publications or any other knowledge-enhancing content or material.",0
9984,Services provided by the Goods and Services Tax Network to the Central Government or State Governments or Union territories for implementation of Goods and Services Tax.,0
998411,Carrier services,18
998412,Fixed telephony services,18
998413,Mobile telecommunications services,18
998414,Private network services,18
998415,Data transmission services,18
998419,"Other telecommunications services including Fax services, Telex services n.e.c.",18
998421,Internet backbone services,18
998422,Internet access services in wired and wireless mode.,18
998423,"Fax, telephony over the Internet",18
998424,Audio conferencing and video conferencing over the Internet,18
998424,"(i) Supply consisting only of e-book. Explanation.- For the purposes of this notification, ìebooksî means an electronic version of a printed book (falling under tariff item 4901 in the First Schedule to the Customs Tariff Act, 1975 (51 of 1975)) supplied online which can be read on a computer or a hand held device",5
998429,Other Internet telecommunications services n.e.c.,18
998431,"On-line text based information such as online books, newpapers, periodicals, directories etc",18
998432,On-line audio content,18
998433,On-line video content,18
998434,Software downloads,18
998439,Other on-line contents n.e.c.,18
998441,News agency services to newspapers and periodicals,18
998442,Services of independent journalists and press photographers,18
998443,News agency services to audiovisual media,18
998451,Library services,18
998452,Operation services of public archives including digital archives,18
998453,Operation services of historical archives including digital archives,18
998461,Radio broadcast originals,18
998462,Television broadcast originals,18
998463,Radio channel programmes,18
998464,Television channel programmes,18
998465,Broadcasting services,18
998466,Home programme distribution services,18
9985,"Services by way of loading, unloading, packing, storage or warehousing of rice.",0
9985,Services provided by a tour operator to a foreign tourist in relation to a tour conducted wholly outside India.,0
9985,Services by way of fumigation in a warehouse of agricultural produce.,0
9985,Other support services,18
9985,Services by an organiser to any person in respect of a business exhibition held outside India.,0
9985,"Services by way of sponsorship of sporting events organised - (a) by a national sports federation, or its affiliated federations, where the participating teams or individuals represent any district, State, zone or Country; (b) by Association of Indian Universities, Inter-University Sports Board, School Games Federation of India, All India Sports Council for the Deaf, Paralympic Committee of India or Special Olympics Bharat; (c) by the Central Civil Services Cultural and Sports Board; (d) as part of national games, by the Indian Olympic Association; or (e) under the Panchayat Yuva Kreeda Aur Khel Abhiyaan Scheme.",0
9985,"Services of assessing bodies empanelled centrally by the Directorate General of Training, Ministry of Skill Development and Entrepreneurship by way of assessments under the Skill Development Initiative Scheme.",0
9985,Services by way of warehousing of minor forest produce.,0
9985,"(ii) Services by way of house-keeping, such as plumbing, carpentering, etc. where the person supplying such service through electronic commerce operator is not liable for registration under sub-section (1) of section 22 of the Central Goods and Services Tax Act, 2017.",5
998511,Executive/retained personnel search services,18
998512,"Permanent placement services, other than executive search services",18
998513,Contract staffing services,18
998514,Temporary staffing services,18
998515,Long-term staffing (pay rolling) services,18
998516,Temporary staffing-to-permanent placement services,18
998517,Co-employment staffing services,18
998519,Other employment & labour supply services n.e.c,18
998521,Investigation services,18
998522,Security consulting services,18
998523,Security systems services,18
998524,Armoured car services,18
998525,Guard services,18
998526,Training of guard dogs,18
998527,Polygraph services,18
998528,Fingerprinting services,18
998529,Other security services n.e.c.,18
998531,Disinfecting and exterminating services,18
998532,Window cleaning services,18
998533,General cleaning services,18
998534,Specialized cleaning services for reservoirs and tanks,18
998535,Sterilization of objects or premises (operating rooms),18
998536,Furnace and chimney cleaning services,18
998537,Exterior cleaning of buildings of all types,18
998538,Cleaning of transportation equipment,18
998539,Other cleaning services n.e.c.,18
998540,Packaging services of goods for others,18
998541,Parcel packing and gift wrapping,18
998542,Coin and currency packing services,18
998549,Other packaging services n.e.c,18
998551,Reservation services for transportation,18
998552,"Reservation services for accommodation, cruises and package tours",18
998553,"Reservation services for convention centres, congress centres and exhibition halls",18
998554,"Reservation services for event tickets, cinema halls, entertainment and recreational services and other reservation services",18
998555,Tour operator services,5
998556,Tourist guide services,18
998557,Tourism promotion and visitor information services,18
998559,Other travel arrangement and related services n.e.c,18
998591,Credit reporting & rating services,18
998592,Collection agency services,18
998593,Telephone-based support services,18
998594,Combined office administrative services,18
998595,"Specialized office support services such as duplicating services, mailing services, document preparation etc",18
998596,"Events, Exhibitions, Conventions and trade shows organisation and assistance services",18
998597,Landscape care and maintenance services,18
